Share Symbol,Name,Number of transaction,Max Price,Min Price,Closing Price,Difference,Traded Shares,Traded Amount,Previous Closing,Percent Difference,Date
ALBSL,Asha Laghubitta Bittiya Sanstha Ltd,330,Rs. 982.0,Rs. 924.2,Rs. 974.0,31.0,31577,30473385.3,943.0,3.29,"21 May, 2024"
ALBSL,Asha Laghubitta Bittiya Sanstha Ltd,252,Rs. 989.9,Rs. 954.6,Rs. 957.6,-16.4,27391,26545440.7,974.0,-1.68,"22 May, 2024"
ALBSL,Asha Laghubitta Bittiya Sanstha Ltd,339,Rs. 970.9,Rs. 939.0,Rs. 950.0,-7.6,50320,48087307.4,957.6,-0.79,"26 May, 2024"
ALBSL,Asha Laghubitta Bittiya Sanstha Ltd,378,Rs. 1009.0,Rs. 945.0,Rs. 995.0,45.0,35317,34813131.6,950.0,4.74,"27 May, 2024"
ALBSL,Asha Laghubitta Bittiya Sanstha Ltd,199,Rs. 1000.0,Rs. 963.1,Rs. 963.2,-31.8,20233,19860165.3,995.0,-3.2,"29 May, 2024"
ALBSL,Asha Laghubitta Bittiya Sanstha Ltd,210,Rs. 981.0,Rs. 945.2,Rs. 950.0,-13.2,19661,18761560.9,963.2,-1.37,"30 May, 2024"
ALBSL,Asha Laghubitta Bittiya Sanstha Ltd,214,Rs. 950.0,Rs. 932.1,Rs. 942.9,-7.1,20884,19611400.9,950.0,-0.75,"02 June, 2024"
ALBSL,Asha Laghubitta Bittiya Sanstha Ltd,210,Rs. 980.0,Rs. 933.1,Rs. 948.0,5.1,26494,25275924.4,942.9,0.54,"03 June, 2024"
ALBSL,Asha Laghubitta Bittiya Sanstha Ltd,430,Rs. 1004.0,Rs. 945.0,Rs. 996.0,48.0,36174,35946644.7,948.0,5.06,"04 June, 2024"
ALBSL,Asha Laghubitta Bittiya Sanstha Ltd,451,Rs. 1040.0,Rs. 995.0,Rs. 1028.0,32.0,36061,36752862.5,996.0,3.21,"05 June, 2024"
ALBSL,Asha Laghubitta Bittiya Sanstha Ltd,294,Rs. 1035.0,Rs. 995.1,Rs. 1001.0,-27.0,27215,27548231.2,1028.0,-2.63,"06 June, 2024"
ALBSL,Asha Laghubitta Bittiya Sanstha Ltd,208,Rs. 1021.0,Rs. 981.0,Rs. 990.2,-10.8,22459,22284919.8,1001.0,-1.08,"09 June, 2024"
ALBSL,Asha Laghubitta Bittiya Sanstha Ltd,159,Rs. 1007.0,Rs. 972.0,Rs. 997.0,6.8,9366,9263685.3,990.2,0.69,"10 June, 2024"
ALBSL,Asha Laghubitta Bittiya Sanstha Ltd,275,Rs. 1025.0,Rs. 981.3,Rs. 1025.0,28.0,23174,23445622.4,997.0,2.81,"11 June, 2024"
ALBSL,Asha Laghubitta Bittiya Sanstha Ltd,249,Rs. 1045.0,Rs. 1027.0,Rs. 1031.1,6.1,21817,22662844.3,1025.0,0.6,"12 June, 2024"
ALBSL,Asha Laghubitta Bittiya Sanstha Ltd,144,Rs. 1039.9,Rs. 1009.0,Rs. 1010.5,-20.6,11248,11466358.7,1031.1,-2.0,"13 June, 2024"
ALBSL,Asha Laghubitta Bittiya Sanstha Ltd,130,Rs. 1010.0,Rs. 980.0,Rs. 984.0,-26.5,13892,13784472.1,1010.5,-2.62,"16 June, 2024"
ALBSL,Asha Laghubitta Bittiya Sanstha Ltd,124,Rs. 998.0,Rs. 970.0,Rs. 978.0,-6.0,6160,6063336.1,984.0,-0.61,"18 June, 2024"
ALBSL,Asha Laghubitta Bittiya Sanstha Ltd,73,Rs. 997.5,Rs. 975.2,Rs. 982.0,4.0,7366,7226138.0,978.0,0.41,"19 June, 2024"
ALBSL,Asha Laghubitta Bittiya Sanstha Ltd,112,Rs. 990.0,Rs. 966.2,Rs. 966.4,-15.6,10212,9971998.3,982.0,-1.59,"20 June, 2024"
ALBSL,Asha Laghubitta Bittiya Sanstha Ltd,102,Rs. 975.0,Rs. 951.0,Rs. 953.0,-13.4,5506,5279662.1,966.4,-1.39,"23 June, 2024"
ALBSL,Asha Laghubitta Bittiya Sanstha Ltd,145,Rs. 1000.0,Rs. 948.0,Rs. 973.8,20.8,10216,9953912.6,953.0,2.18,"24 June, 2024"
ALBSL,Asha Laghubitta Bittiya Sanstha Ltd,167,Rs. 998.0,Rs. 972.2,Rs. 985.0,11.2,11935,11769939.7,973.8,1.15,"25 June, 2024"
ALBSL,Asha Laghubitta Bittiya Sanstha Ltd,129,Rs. 1001.0,Rs. 981.0,Rs. 983.0,-2.0,9472,9369472.4,985.0,-0.2,"26 June, 2024"
ALBSL,Asha Laghubitta Bittiya Sanstha Ltd,77,Rs. 1002.6,Rs. 966.0,Rs. 967.2,-15.8,2510,2436953.1,983.0,-1.61,"27 June, 2024"
ALBSL,Asha Laghubitta Bittiya Sanstha Ltd,82,Rs. 986.5,Rs. 956.0,Rs. 973.9,6.7,3792,3654774.2,967.2,0.69,"30 June, 2024"
ALBSL,Asha Laghubitta Bittiya Sanstha Ltd,92,Rs. 987.9,Rs. 957.0,Rs. 987.9,14.0,6866,6630401.7,973.9,1.44,"01 July, 2024"
ALBSL,Asha Laghubitta Bittiya Sanstha Ltd,113,Rs. 1047.0,Rs. 988.2,Rs. 998.0,10.1,6302,6310051.2,987.9,1.02,"02 July, 2024"
ALBSL,Asha Laghubitta Bittiya Sanstha Ltd,92,Rs. 988.0,Rs. 978.1,Rs. 984.0,-14.0,5256,5156276.1,998.0,-1.4,"03 July, 2024"
ALBSL,Asha Laghubitta Bittiya Sanstha Ltd,111,Rs. 1000.0,Rs. 974.2,Rs. 975.0,-9.0,8792,8629833.3,984.0,-0.91,"04 July, 2024"
ALBSL,Asha Laghubitta Bittiya Sanstha Ltd,181,Rs. 1007.7,Rs. 964.1,Rs. 1000.0,25.0,10266,10250160.0,975.0,2.56,"07 July, 2024"
ALBSL,Asha Laghubitta Bittiya Sanstha Ltd,209,Rs. 1016.0,Rs. 1002.1,Rs. 1014.8,14.8,14251,14415946.6,1000.0,1.48,"08 July, 2024"
ALBSL,Asha Laghubitta Bittiya Sanstha Ltd,380,Rs. 1097.0,Rs. 1020.0,Rs. 1070.0,55.2,22930,24204641.9,1014.8,5.44,"09 July, 2024"
ALBSL,Asha Laghubitta Bittiya Sanstha Ltd,253,Rs. 1120.0,Rs. 1049.0,Rs. 1065.0,-5.0,13161,14222728.3,1070.0,-0.47,"10 July, 2024"
ALBSL,Asha Laghubitta Bittiya Sanstha Ltd,188,Rs. 1100.0,Rs. 1045.0,Rs. 1057.0,-8.0,12628,13343556.7,1065.0,-0.75,"11 July, 2024"
ALBSL,Asha Laghubitta Bittiya Sanstha Ltd,188,Rs. 1121.0,Rs. 1055.0,Rs. 1069.0,12.0,13920,14828790.5,1057.0,1.14,"14 July, 2024"
ALBSL,Asha Laghubitta Bittiya Sanstha Ltd,156,Rs. 1070.0,Rs. 1032.0,Rs. 1065.0,39.0,10683,11260011.6,1026.0,3.8,"16 July, 2024"
ALBSL,Asha Laghubitta Bittiya Sanstha Ltd,293,Rs. 1097.9,Rs. 1050.0,Rs. 1066.0,1.0,27671,29451189.9,1065.0,0.09,"17 July, 2024"
ALBSL,Asha Laghubitta Bittiya Sanstha Ltd,309,Rs. 1110.0,Rs. 1075.0,Rs. 1080.0,14.0,21021,22992777.0,1066.0,1.31,"18 July, 2024"
ALBSL,Asha Laghubitta Bittiya Sanstha Ltd,292,Rs. 1102.0,Rs. 1054.0,Rs. 1099.0,19.0,19092,20813860.1,1080.0,1.76,"21 July, 2024"
ALBSL,Asha Laghubitta Bittiya Sanstha Ltd,426,Rs. 1122.0,Rs. 1084.0,Rs. 1111.0,12.0,23216,25682706.4,1099.0,1.09,"22 July, 2024"
ALBSL,Asha Laghubitta Bittiya Sanstha Ltd,389,Rs. 1126.0,Rs. 1110.0,Rs. 1116.0,5.0,28142,31494877.9,1111.0,0.45,"23 July, 2024"
ALBSL,Asha Laghubitta Bittiya Sanstha Ltd,313,Rs. 1118.0,Rs. 1073.1,Rs. 1084.0,-32.0,15238,16642295.2,1116.0,-2.87,"24 July, 2024"
ALBSL,Asha Laghubitta Bittiya Sanstha Ltd,438,Rs. 1143.0,Rs. 1081.0,Rs. 1134.0,50.0,25298,28511087.1,1084.0,4.61,"25 July, 2024"
ALBSL,Asha Laghubitta Bittiya Sanstha Ltd,332,Rs. 1113.0,Rs. 1060.0,Rs. 1082.0,16.0,23125,24824477.3,1066.0,1.5,"30 July, 2024"
ALBSL,Asha Laghubitta Bittiya Sanstha Ltd,371,Rs. 1119.9,Rs. 1080.0,Rs. 1085.0,3.0,21731,23683862.0,1082.0,0.28,"31 July, 2024"
ALBSL,Asha Laghubitta Bittiya Sanstha Ltd,320,Rs. 1106.7,Rs. 1072.4,Rs. 1077.0,-8.0,16215,17576459.4,1085.0,-0.74,"01 August, 2024"
ALBSL,Asha Laghubitta Bittiya Sanstha Ltd,285,Rs. 1142.4,Rs. 1060.1,Rs. 1075.0,-2.0,13401,14450604.3,1077.0,-0.19,"05 August, 2024"
ALBSL,Asha Laghubitta Bittiya Sanstha Ltd,313,Rs. 1080.0,Rs. 1050.0,Rs. 1053.0,-22.0,12223,13004901.5,1075.0,-2.05,"06 August, 2024"
ALBSL,Asha Laghubitta Bittiya Sanstha Ltd,344,Rs. 1070.0,Rs. 1040.0,Rs. 1060.0,7.0,16879,17868361.1,1053.0,0.66,"07 August, 2024"
ALBSL,Asha Laghubitta Bittiya Sanstha Ltd,335,Rs. 1104.0,Rs. 1060.0,Rs. 1067.0,7.0,16329,17552471.0,1060.0,0.66,"08 August, 2024"
ALBSL,Asha Laghubitta Bittiya Sanstha Ltd,575,Rs. 1127.1,Rs. 1088.0,Rs. 1110.0,43.0,27523,30388360.5,1067.0,4.03,"11 August, 2024"
ALBSL,Asha Laghubitta Bittiya Sanstha Ltd,407,Rs. 1177.0,Rs. 1100.0,Rs. 1121.0,11.0,18045,20243450.8,1110.0,0.99,"12 August, 2024"
ALBSL,Asha Laghubitta Bittiya Sanstha Ltd,432,Rs. 1143.4,Rs. 1111.0,Rs. 1120.0,-1.0,24773,27896878.7,1121.0,-0.09,"13 August, 2024"
ALBSL,Asha Laghubitta Bittiya Sanstha Ltd,383,Rs. 1140.0,Rs. 1095.0,Rs. 1124.0,4.0,19286,21415438.6,1120.0,0.36,"14 August, 2024"
ALBSL,Asha Laghubitta Bittiya Sanstha Ltd,375,Rs. 1146.0,Rs. 1100.0,Rs. 1102.4,-21.6,20841,23228694.9,1124.0,-1.92,"15 August, 2024"
ALBSL,Asha Laghubitta Bittiya Sanstha Ltd,436,Rs. 1123.9,Rs. 1099.0,Rs. 1101.0,-1.4,15458,17152767.0,1102.4,-0.13,"18 August, 2024"
ALBSL,Asha Laghubitta Bittiya Sanstha Ltd,244,Rs. 1113.0,Rs. 1080.2,Rs. 1088.0,-13.0,7985,8709693.4,1101.0,-1.18,"21 August, 2024"
ALBSL,Asha Laghubitta Bittiya Sanstha Ltd,471,Rs. 1125.9,Rs. 1088.0,Rs. 1125.9,37.9,21372,23624843.7,1088.0,3.48,"22 August, 2024"
ALBSL,Asha Laghubitta Bittiya Sanstha Ltd,524,Rs. 1175.0,Rs. 1095.0,Rs. 1137.0,11.1,28636,32395619.3,1125.9,0.99,"25 August, 2024"
ALBSL,Asha Laghubitta Bittiya Sanstha Ltd,374,Rs. 1159.7,Rs. 1095.0,Rs. 1103.0,-34.0,20632,23104362.4,1137.0,-2.99,"27 August, 2024"
ALBSL,Asha Laghubitta Bittiya Sanstha Ltd,231,Rs. 1129.0,Rs. 1060.1,Rs. 1086.0,-17.0,13132,14434337.1,1103.0,-1.54,"28 August, 2024"
ALBSL,Asha Laghubitta Bittiya Sanstha Ltd,200,Rs. 1135.0,Rs. 1030.0,Rs. 1038.0,-23.1,8243,8635180.9,1061.1,-2.18,"01 September, 2024"
ALBSL,Asha Laghubitta Bittiya Sanstha Ltd,224,Rs. 1080.0,Rs. 1030.0,Rs. 1066.0,28.0,9287,9836768.2,1038.0,2.7,"02 September, 2024"
ALBSL,Asha Laghubitta Bittiya Sanstha Ltd,148,Rs. 1087.3,Rs. 1051.0,Rs. 1069.0,3.0,5079,5434756.8,1066.0,0.28,"03 September, 2024"
ALBSL,Asha Laghubitta Bittiya Sanstha Ltd,152,Rs. 1090.0,Rs. 1045.2,Rs. 1046.0,-23.0,7642,8130068.5,1069.0,-2.15,"04 September, 2024"
ALBSL,Asha Laghubitta Bittiya Sanstha Ltd,163,Rs. 1088.3,Rs. 1030.1,Rs. 1069.9,23.9,6047,6385484.6,1046.0,2.28,"05 September, 2024"
ALBSL,Asha Laghubitta Bittiya Sanstha Ltd,427,Rs. 1131.0,Rs. 1065.0,Rs. 1095.0,25.1,26197,29139185.8,1069.9,2.35,"08 September, 2024"
ALBSL,Asha Laghubitta Bittiya Sanstha Ltd,164,Rs. 1115.0,Rs. 1060.0,Rs. 1071.0,-24.0,7512,8139862.3,1095.0,-2.19,"09 September, 2024"
ALBSL,Asha Laghubitta Bittiya Sanstha Ltd,122,Rs. 1092.0,Rs. 1053.0,Rs. 1064.0,-7.0,6920,7397654.7,1071.0,-0.65,"10 September, 2024"
ALBSL,Asha Laghubitta Bittiya Sanstha Ltd,126,Rs. 1075.0,Rs. 1045.0,Rs. 1060.0,-4.0,8315,8782604.0,1064.0,-0.38,"11 September, 2024"
ALBSL,Asha Laghubitta Bittiya Sanstha Ltd,163,Rs. 1085.0,Rs. 1040.0,Rs. 1085.0,25.0,6853,7264381.2,1060.0,2.36,"12 September, 2024"
ALBSL,Asha Laghubitta Bittiya Sanstha Ltd,118,Rs. 1102.0,Rs. 1045.1,Rs. 1045.1,-39.9,6646,7090128.1,1085.0,-3.68,"15 September, 2024"
ALBSL,Asha Laghubitta Bittiya Sanstha Ltd,110,Rs. 1045.0,Rs. 1015.0,Rs. 1015.0,-30.1,4861,4990359.6,1045.1,-2.88,"16 September, 2024"
ALBSL,Asha Laghubitta Bittiya Sanstha Ltd,142,Rs. 1005.0,Rs. 988.0,Rs. 1005.0,-10.0,7967,7926021.1,1015.0,-0.99,"18 September, 2024"
ALBSL,Asha Laghubitta Bittiya Sanstha Ltd,303,Rs. 1080.0,Rs. 1025.0,Rs. 1039.0,34.0,12608,13225937.2,1005.0,3.38,"22 September, 2024"
ALBSL,Asha Laghubitta Bittiya Sanstha Ltd,156,Rs. 1045.0,Rs. 1015.0,Rs. 1020.0,-19.0,8695,8906676.2,1039.0,-1.83,"23 September, 2024"
ALBSL,Asha Laghubitta Bittiya Sanstha Ltd,103,Rs. 1025.0,Rs. 1000.0,Rs. 1000.0,-20.0,4104,4126956.0,1020.0,-1.96,"24 September, 2024"
ALBSL,Asha Laghubitta Bittiya Sanstha Ltd,96,Rs. 1035.0,Rs. 994.0,Rs. 1020.0,20.0,3278,3298472.2,1000.0,2.0,"25 September, 2024"
ALBSL,Asha Laghubitta Bittiya Sanstha Ltd,108,Rs. 1029.0,Rs. 990.0,Rs. 1000.0,-20.0,4996,5002422.7,1020.0,-1.96,"26 September, 2024"
ALBSL,Asha Laghubitta Bittiya Sanstha Ltd,83,Rs. 1009.0,Rs. 974.0,Rs. 977.0,-23.0,4374,4349953.8,1000.0,-2.3,"29 September, 2024"
ALBSL,Asha Laghubitta Bittiya Sanstha Ltd,73,Rs. 1011.0,Rs. 970.0,Rs. 1008.0,31.0,3087,3089537.1,977.0,3.17,"30 September, 2024"
ALBSL,Asha Laghubitta Bittiya Sanstha Ltd,142,Rs. 1036.0,Rs. 1000.2,Rs. 1031.2,23.2,6452,6621056.0,1008.0,2.3,"01 October, 2024"
ALBSL,Asha Laghubitta Bittiya Sanstha Ltd,120,Rs. 1051.8,Rs. 993.0,Rs. 993.0,-38.2,4928,5085158.1,1031.2,-3.7,"02 October, 2024"
ALBSL,Asha Laghubitta Bittiya Sanstha Ltd,102,Rs. 1030.0,Rs. 984.0,Rs. 1030.0,37.0,4464,4513043.5,993.0,3.73,"06 October, 2024"
ALBSL,Asha Laghubitta Bittiya Sanstha Ltd,93,Rs. 1065.0,Rs. 1030.0,Rs. 1055.0,25.0,5469,5769335.7,1030.0,2.43,"07 October, 2024"
ALBSL,Asha Laghubitta Bittiya Sanstha Ltd,83,Rs. 1076.0,Rs. 1050.4,Rs. 1055.0,0.0,3239,3437282.7,1055.0,0.0,"08 October, 2024"
ALBSL,Asha Laghubitta Bittiya Sanstha Ltd,64,Rs. 1056.7,Rs. 1036.0,Rs. 1048.3,-6.7,2718,2844005.6,1055.0,-0.64,"09 October, 2024"
ALBSL,Asha Laghubitta Bittiya Sanstha Ltd,44,Rs. 1081.2,Rs. 1045.0,Rs. 1070.0,21.7,1863,1988325.1,1048.3,2.07,"15 October, 2024"
ALBSL,Asha Laghubitta Bittiya Sanstha Ltd,67,Rs. 1080.0,Rs. 1049.0,Rs. 1073.0,3.0,1902,2034750.8,1070.0,0.28,"16 October, 2024"
ALBSL,Asha Laghubitta Bittiya Sanstha Ltd,81,Rs. 1085.0,Rs. 1066.0,Rs. 1072.2,-0.8,2511,2713857.9,1073.0,-0.07,"17 October, 2024"
ALBSL,Asha Laghubitta Bittiya Sanstha Ltd,115,Rs. 1093.6,Rs. 1044.0,Rs. 1058.0,-14.2,7251,7761312.42,1072.2,-1.32,"20 October, 2024"
ALBSL,Asha Laghubitta Bittiya Sanstha Ltd,87,Rs. 1060.0,Rs. 1037.1,Rs. 1040.0,-18.0,3480,3651723.8,1058.0,-1.7,"21 October, 2024"
ALBSL,Asha Laghubitta Bittiya Sanstha Ltd,92,Rs. 1053.0,Rs. 1027.1,Rs. 1044.0,4.0,3799,3958925.0,1040.0,0.38,"22 October, 2024"
ALBSL,Asha Laghubitta Bittiya Sanstha Ltd,73,Rs. 1087.0,Rs. 1026.0,Rs. 1040.0,-4.0,2202,2292411.2,1044.0,-0.38,"23 October, 2024"
ALBSL,Asha Laghubitta Bittiya Sanstha Ltd,85,Rs. 1060.8,Rs. 1027.0,Rs. 1050.0,10.0,4144,4348202.0,1040.0,0.96,"24 October, 2024"
ALBSL,Asha Laghubitta Bittiya Sanstha Ltd,70,Rs. 1071.0,Rs. 1031.6,Rs. 1040.3,-9.7,2524,2635670.6,1050.0,-0.92,"27 October, 2024"
ALBSL,Asha Laghubitta Bittiya Sanstha Ltd,107,Rs. 1052.0,Rs. 1030.0,Rs. 1044.8,4.5,3660,3816338.4,1040.3,0.43,"28 October, 2024"
ALBSL,Asha Laghubitta Bittiya Sanstha Ltd,140,Rs. 1082.0,Rs. 1046.0,Rs. 1082.0,37.2,7886,8448823.1,1044.8,3.56,"29 October, 2024"
ALBSL,Asha Laghubitta Bittiya Sanstha Ltd,122,Rs. 1097.0,Rs. 1067.0,Rs. 1077.0,-5.0,10841,11784882.5,1082.0,-0.46,"30 October, 2024"
ALBSL,Asha Laghubitta Bittiya Sanstha Ltd,124,Rs. 1080.0,Rs. 1056.3,Rs. 1058.0,-19.0,6126,6509758.0,1077.0,-1.76,"05 November, 2024"
ALBSL,Asha Laghubitta Bittiya Sanstha Ltd,459,Rs. 1091.0,Rs. 1058.0,Rs. 1069.0,11.0,48375,51736025.3,1058.0,1.04,"06 November, 2024"
